1781760240000,63925.1,63969.9,63891.1,63969.9
1781760420000,63969.9,63972.3,63890.4,63890.4
1781760600000,63890.4,63960.0,63889.7,63909.8
1781760780000,63909.8,63971.6,63888.0,63971.6
1781760960000,63971.6,64000.0,63820.4,63874.4
1781761140000,63874.4,63957.0,63871.3,63938.9
1781761320000,63938.9,63964.5,63900.0,63900.1
1781761500000,63900.1,63916.8,63866.2,63875.3
1781761680000,63875.3,63900.0,63850.0,63879.7
1781761860000,63879.7,63882.0,63849.6,63865.9
1781762040000,63865.9,63955.2,63860.6,63955.1
1781762220000,63955.1,63974.0,63942.5,63961.9
1781762400000,63961.9,63968.5,63904.0,63968.5
1781762580000,63968.5,64048.9,63963.7,64000.5
1781762760000,64000.5,64000.0,63868.7,63873.8
1781762940000,63873.8,63902.7,63873.7,63890.0
1781763120000,63890.0,63931.2,63851.5,63927.2
1781763300000,63927.2,63959.9,63860.6,63877.1
1781763480000,63877.1,63911.3,63814.7,63900.0
1781763660000,63900.0,63940.8,63888.4,63920.1
1781763840000,63920.1,63924.9,63898.5,63924.8
1781764020000,63924.8,63970.9,63924.7,63958.8
1781764200000,63958.8,64047.9,63939.0,64030.1
1781764380000,64030.1,64039.4,64013.2,64027.3
1781764560000,64027.3,64036.7,63988.9,64025.9
1781764740000,64025.9,64065.9,64018.1,64040.5
1781764920000,64040.5,64071.1,64040.4,64068.3
1781765100000,64068.3,64097.7,64047.4,64054.5
1781765280000,64054.5,64094.2,64056.1,64056.1
1781765460000,64056.1,64083.6,64025.5,64044.3
1781765640000,64044.3,64074.9,64041.5,64074.9
1781765820000,64074.9,64090.0,64031.6,64049.6
1781766000000,64049.6,64067.8,64030.0,64043.9
1781766180000,64043.9,64076.4,64044.0,64058.9
1781766360000,64058.9,64058.8,64029.8,64048.0
1781766540000,64048.0,64052.0,63985.3,64023.5
1781766720000,64023.5,64070.8,63987.2,64065.0
1781766900000,64065.0,64181.4,64048.8,64134.6
1781767080000,64134.6,64166.0,64118.0,64157.0
1781767260000,64157.0,64220.3,64157.0,64218.0
